E	N	D	T	Resistivity	S
811410	2195426	10	27.75	0.17822	34649.49408
811410	2195426	12	27.74	0.17822	34657.10638
811410	2195426	14	27.73	0.17822	34664.72202
811410	2195426	16	27.72	0.17822	34672.34102
811410	2195426	18	27.71	0.21927	27401.8585
811410	2195426	20	27.7	0.21927	27407.88383
811410	2195426	22	27.69	0.21927	27413.91181
811410	2195426	24	27.68	0.21927	27419.94244
811410	2195426	26	27.67	0.21927	27425.97573
811410	2195426	28	27.66	0.26089	22515.77793
811410	2195426	30	27.65	0.26089	22520.73432
811410	2195426	32	27.64	0.26089	22525.6929
811410	2195426	34	27.63	0.26089	22530.65365
811410	2195426	36	27.62	0.30572	18819.67641
811410	2195426	38	27.61	0.30572	18823.82283
811410	2195426	40	27.6	0.30572	18827.97108
811410	2195426	42	27.59	0.30572	18832.12116
811410	2195426	44	27.58	0.30572	18836.27306
811410	2195426	46	27.57	0.35127	16089.71876
811410	2195426	48	27.56	0.35127	16093.26761
811410	2195426	50	27.55	0.35127	16096.81804
811410	2195426	52	27.54	0.35127	16100.37002
811410	2195426	54	27.53	0.3948	14101.8815
811410	2195426	56	27.52	0.3948	14104.99465
811410	2195426	58	27.51	0.3948	14108.10917
811410	2195426	60	27.5	0.3948	14111.22508
811410	2195426	62	27.49	0.3948	14114.34235
811410	2195426	64	27.48	0.43262	12723.58501
811410	2195426	66	27.47	0.43262	12726.39699
811410	2195426	68	27.46	0.43262	12729.21021
811410	2195426	70	27.45	0.43262	12732.02468
811410	2195426	72	27.44	0.468	11646.59283
811410	2195426	74	27.43	0.468	11649.16906
811410	2195426	76	27.42	0.468	11651.74644
811410	2195426	78	27.41	0.468	11654.32496
811410	2195426	80	27.4	0.51003	10571.58753
811410	2195426	82	27.39	0.51003	10573.92804
811410	2195426	84	27.38	0.51003	10576.2696
811410	2195426	86	27.37	0.51003	10578.61218
811410	2195426	88	27.36	0.51003	10580.95581
811410	2195426	90	27.35	0.51003	10583.30048
811409	2195425	2	27.79	0.14229	44712.75996
811409	2195425	4	27.78	0.14229	44722.57448
811409	2195425	6	27.77	0.14229	44732.39331
811409	2195425	8	27.76	0.14229	44742.21644
811409	2195425	10	27.75	0.17822	34649.49408
811409	2195425	12	27.74	0.17822	34657.10638
811409	2195425	14	27.73	0.17822	34664.72202
811409	2195425	16	27.72	0.17822	34672.34102
811409	2195425	18	27.71	0.21927	27401.8585
811409	2195425	20	27.7	0.21927	27407.88383
811409	2195425	22	27.69	0.21927	27413.91181
811409	2195425	24	27.68	0.21927	27419.94244
811409	2195425	26	27.67	0.21927	27425.97573
811409	2195425	28	27.66	0.26089	22515.77793
811409	2195425	30	27.65	0.26089	22520.73432
811409	2195425	32	27.64	0.26089	22525.6929
811409	2195425	34	27.63	0.26089	22530.65365
811409	2195425	36	27.62	0.30572	18819.67641
811409	2195425	38	27.61	0.30572	18823.82283
811409	2195425	40	27.6	0.30572	18827.97108
811409	2195425	42	27.59	0.30572	18832.12116
811409	2195425	44	27.58	0.30572	18836.27306
811409	2195425	46	27.57	0.35127	16089.71876
811409	2195425	48	27.56	0.35127	16093.26761
811409	2195425	50	27.55	0.35127	16096.81804
811409	2195425	52	27.54	0.35127	16100.37002
811409	2195425	54	27.53	0.3948	14101.8815
811409	2195425	56	27.52	0.3948	14104.99465
811409	2195425	58	27.51	0.3948	14108.10917
811409	2195425	60	27.5	0.3948	14111.22508
811409	2195425	62	27.49	0.3948	14114.34235
811409	2195425	64	27.48	0.43262	12723.58501
811409	2195425	66	27.47	0.43262	12726.39699
811409	2195425	68	27.46	0.43262	12729.21021
811409	2195425	70	27.45	0.43262	12732.02468
811409	2195425	72	27.44	0.468	11646.59283
811409	2195425	74	27.43	0.468	11649.16906
811409	2195425	76	27.42	0.468	11651.74644
811409	2195425	78	27.41	0.468	11654.32496
811409	2195425	80	27.4	0.468	11656.90462
811409	2195425	82	27.39	0.51003	10573.92804
811409	2195425	84	27.38	0.51003	10576.2696
811409	2195425	86	27.37	0.51003	10578.61218
811409	2195425	88	27.36	0.51003	10580.95581
811409	2195425	90	27.35	0.51003	10583.30048
811407	2195424	2	27.79	0.14229	44712.75996
811407	2195424	4	27.78	0.14229	44722.57448
811407	2195424	6	27.77	0.14229	44732.39331
811407	2195424	8	27.76	0.14229	44742.21644
811407	2195424	10	27.75	0.17822	34649.49408
811407	2195424	12	27.74	0.17822	34657.10638
